Timestamp,How would you rate your overall satisfaction with the Summer Academy this week?,How well are the tutorials paced?,What track are you in?,,How well is the schedule paced?,#,How likely is it that you would recommend the Make School Summer Academy to a friend?,location,track,Start Date (UTC),Submit Date (UTC),Network ID,﻿ID,Location,Track,Week,Rating (Num),Schedule Pacing
,"5",,,,,,,,,,,,"897","San Francisco","Games","Week 5","9","Just right",
,"4",,,,,,,,,,,,"898","San Francisco","Games","Week 4","9","Just right",
,"4",,,,,,,,,,,,"899","San Francisco","Apps, Explorer","Week 5","8","Just right",
,"5",,,,,,,,,,,,"900","San Francisco","Apps","Week 5","9","A little too fast",
,"5",,,,,,,,,,,,"901","San Francisco","Apps","Week 5","10","Just right",
,"4",,,,,,,,,,,,"902","San Francisco","Games","Week 5","8","Just right",
,"5",,,,,,,,,,,,"903","San Francisco","Games","Week 5","10","A little too fast",
,"1",,,,,,,,,,,,"904","San Francisco","Apps","Week 5","8","Just right",
,"3",,,,,,,,,,,,"905","San Francisco","Apps, Explorer","Week 5","7","Just right",
,"2",,,,,,,,,,,,"906","San Francisco","Apps, Explorer","Week 5","8","Just right",
,"3",,,,,,,,,,,,"907","San Francisco","Apps","Week 5","10","Just right",
,"5",,,,,,,,,,,,"908","San Francisco","Games","Week 5","9","A little too fast",
,"3",,,,,,,,,,,,"909","San Francisco","Games","Week 5","10","A little too fast",
,"4",,,,,,,,,,,,"910","San Francisco","Apps, Explorer","Week 5","8","Just right",
,"4",,,,,,,,,,,,"911","San Francisco","Apps","Week 5","8","Just right",
,"4",,,,,,,,,,,,"912","San Francisco","Apps","Week 5","9","Just right",
,"3",,,,,,,,,,,,"913","San Francisco","Games","Week 5","8","Just right",
,"3",,,,,,,,,,,,"914","San Francisco","Apps","Week 5","9","Just right",
,"5",,,,,,,,,,,,"915","San Francisco","Games","Week 5","8","Just right",
,"4",,,,,,,,,,,,"916","San Francisco","Apps","Week 5","6","Just right",
,"4",,,,,,,,,,,,"917","San Francisco","Apps, Explorer","Week 5","8","A little too fast",
,"4",,,,,,,,,,,,"918","San Francisco","Apps","Week 5","8","Just right",
,"4",,,,,,,,,,,,"919","","","Week 5","9","A little too fast",
,"5",,,,,,,,,,,,"920","San Francisco","Apps","Week 5","9","Just right",
,"4",,,,,,,,,,,,"921","Oakland","Apps","Week 5","7","Just right",
,"3",,,,,,,,,,,,"922","Santa Clara","Games","Week 5","8","Just right",
,"5",,,,,,,,,,,,"923","San Francisco","Apps","Week 5","10","Just right",
,"5",,,,,,,,,,,,"924","San Francisco","Games","Week 5","10","Just right",
,"3",,,,,,,,,,,,"925","San Francisco","Apps, Explorer","Week 5","10","Just right",
,"4",,,,,,,,,,,,"926","Santa Clara","Apps","Week 5","7","Just right",
,"2",,,,,,,,,,,,"927","San Francisco","Apps","Week 5","6","Just right",
,"3",,,,,,,,,,,,"928","San Francisco","Apps","Week 5","6","Just right",
,"3",,,,,,,,,,,,"929","Santa Clara","Games","Week 5","4","Just right",
,"5",,,,,,,,,,,,"930","Los Angeles","Games","Week 5","8","Just right",
,"5",,,,,,,,,,,,"931","Los Angeles","Apps","Week 5","8","Just right",
,"3",,,,,,,,,,,,"932","San Francisco","VR","Week 5","10","Just right",
,"5",,,,,,,,,,,,"933","Oakland","Apps","Week 5","9","Just right",
,"5",,,,,,,,,,,,"934","San Francisco","Games","Week 5","9","A little too slow",
,"5",,,,,,,,,,,,"935","San Francisco","Apps, Explorer","Week 5","10","Just right",
,"4",,,,,,,,,,,,"936","Santa Clara","Games, Explorer","Week 5","8","Just right",
,"4",,,,,,,,,,,,"937","Oakland","Apps","Week 5","7","A little too fast",
,"5",,,,,,,,,,,,"938","Santa Clara","Apps","Week 5","7","Just right",
,"4",,,,,,,,,,,,"939","Santa Clara","Games, Explorer","Week 5","9","A little too fast",
,"5",,,,,,,,,,,,"940","Santa Clara","Apps, Explorer","Week 5","5","Just right",
,"3",,,,,,,,,,,,"941","Santa Clara","Apps","Week 5","8","Just right",
,"4",,,,,,,,,,,,"942","Santa Clara","Apps, Explorer","Week 5","8","Just right",
,"4",,,,,,,,,,,,"943","San Francisco","Apps","Week 5","7","Just right",
,"5",,,,,,,,,,,,"944","Santa Clara","Apps","Week 5","9","A little too fast",
,"5",,,,,,,,,,,,"945","Santa Clara","Games","Week 5","8","A little too fast",
,"5",,,,,,,,,,,,"946","Santa Clara","Games","Week 5","9","A little too fast",
,"5",,,,,,,,,,,,"947","Santa Clara","Games","Week 5","10","Just right",
,"5",,,,,,,,,,,,"948","San Francisco","Apps, Explorer","Week 5","8","Just right",
,"4",,,,,,,,,,,,"949","Santa Clara","Games","Week 5","7","A little too fast",
,"4",,,,,,,,,,,,"950","Los Angeles","Apps","Week 5","10","Just right",
,"5",,,,,,,,,,,,"951","Oakland","Apps","Week 5","10","Just right",
,"4",,,,,,,,,,,,"952","Santa Clara","Apps","Week 5","9","A little too fast",
,"3",,,,,,,,,,,,"953","Santa Clara","Games","Week 5","9","Just right",
,"3",,,,,,,,,,,,"954","San Francisco","Apps","Week 5","7","A little too fast",
,"4",,,,,,,,,,,,"955","Santa Clara","Apps","Week 5","8","Just right",
,"4",,,,,,,,,,,,"956","Oakland","Apps","Week 5","9","Just right",
,"4",,,,,,,,,,,,"957","San Francisco","Apps","Week 5","9","Just right",
,"5",,,,,,,,,,,,"958","San Francisco","Apps, Explorer","Week 5","10","Just right",
,"4",,,,,,,,,,,,"959","San Francisco","Games","Week 5","10","Just right",
,"4",,,,,,,,,,,,"960","New York City","Apps","Week 3","10","Just right",
,"5",,,,,,,,,,,,"961","Santa Clara","Games","Week 5","9","Just right",
,"5",,,,,,,,,,,,"962","San Francisco","Apps","Week 5","10","Just right",
,"5",,,,,,,,,,,,"963","Washington DC","Apps","Week 4","10","Just right",
,"3",,,,,,,,,,,,"964","Oakland","Apps, Explorer","Week 5","7","Just right",
,,,,,,,,,,,,,"965","San Francisco","Apps, Explorer","Week 5","9","Just right",
,,,,,,,,,,,,,"966","San Francisco","Apps","Week 5","8","A little too fast",
,,,,,,,,,,,,,"967","Atlanta","Apps, Explorer","Week 4","10","A little too fast",
,,,,,,,,,,,,,"968","Redwood City","Apps","Week 5","9","A little too fast",
,,,,,,,,,,,,,"969","Santa Clara","Apps","Week 5","10","A little too fast",
,,,,,,,,,,,,,"970","Santa Clara","Apps","Week 5","7","A little too fast",
,,,,,,,,,,,,,"971","Los Angeles","Apps","Week 5","10","Just right",
,,,,,,,,,,,,,"973","New York City","Apps, Explorer","Week 3","7","Just right",
,,,,,,,,,,,,,"974","","","Week 3","10","Just right",
,,,,,,,,,,,,,"975","New York City","Apps","Week 3","7","Just right",
,,,,,,,,,,,,,"976","New York City","Apps","Week 3","9","Just right",
,,,,,,,,,,,,,"977","New York City","Games","Week 3","9","Just right",
,,,,,,,,,,,,,"978","New York City","Apps","Week 3","8","Just right",
,,,,,,,,,,,,,"979","","","Week 3","7","Just right",
,,,,,,,,,,,,,"980","New York City","Apps","Week 3","8","Just right",
,,,,,,,,,,,,,"981","Atlanta","Apps, Explorer","Week 5","10","Just right",
,,,,,,,,,,,,,"982","Washington DC","Apps","Week 3","6","A little too fast",
,,,,,,,,,,,,,"983","Santa Clara","Apps","Week 5","9","Just right",
,,,,,,,,,,,,,"984","Santa Clara","Apps","Week 5","9","Just right",
,,,,,,,,,,,,,"985","Santa Clara","Apps","Week 5","8","Just right",
,,,,,,,,,,,,,"990","Santa Clara","Apps","Week 5","8","Just right",
,,,,,,,,,,,,,"991","Santa Clara","Apps","Week 5","8","A little too fast",
,,,,,,,,,,,,,"992","San Francisco","Apps","Week 5","7","Just right",
,,,,,,,,,,,,,"993","New York City","Apps, Explorer","Week 3","9","Just right",
,,,,,,,,,,,,,"994","Chicago","Apps, Explorer","Week 5","10","Just right",
,,,,,,,,,,,,,"995","New York City","Apps","Week 3","5","A little too slow",
,,,,,,,,,,,,,"996","San Francisco","Apps, Explorer","Week 5","10","Just right",
,,,,,,,,,,,,,"997","Washington DC","Apps, Explorer","Week 4","10","Just right",
,,,,,,,,,,,,,"998","Tokyo","Apps","Week 1","4","Way too fast",
,,,,,,,,,,,,,"999","Beijing","Apps","Week 2","8","Just right",
,,,,,,,,,,,,,"1000","Beijing","Apps","Week 2","10","Just right",
,,,,,,,,,,,,,"1001","Beijing","Apps","Week 2","8","A little too fast",
,,,,,,,,,,,,,"1002","","","Week 2","9","Just right",
,,,,,,,,,,,,,"1003","Beijing","Apps","Week 2","9","A little too fast",
,,,,,,,,,,,,,"1004","Beijing","Apps","Week 2","9","A little too fast",
,,,,,,,,,,,,,"1005","Beijing","Apps","Week 2","8","Just right",
,,,,,,,,,,,,,"1006","Beijing","Apps","Week 2","7","Just right",
,,,,,,,,,,,,,"1007","Beijing","Apps","Week 2","9","Just right",
,,,,,,,,,,,,,"1008","Beijing","Apps","Week 2","9","A little too slow",
,,,,,,,,,,,,,"1009","Beijing","Apps","Week 2","10","A little too fast",
,,,,,,,,,,,,,"1010","Beijing","Apps","Week 2","9","A little too fast",
,,,,,,,,,,,,,"1011","Beijing","Apps","Week 2","8","Just right",
,,,,,,,,,,,,,"1012","Beijing","Apps","Week 2","10","Just right",
,,,,,,,,,,,,,"1013","Beijing","Apps","Week 2","8","Just right",
,,,,,,,,,,,,,"1014","Beijing","Apps, Explorer","Week 2","10","Just right",
,,,,,,,,,,,,,"1015","Beijing","Apps","Week 2","9","Just right",
,,,,,,,,,,,,,"1016","Beijing","Apps","Week 2","8","A little too fast",
,,,,,,,,,,,,,"1017","Beijing","Apps","Week 2","8","Just right",
,,,,,,,,,,,,,"1018","Beijing","Apps","Week 2","8","A little too fast",
,,,,,,,,,,,,,"1019","Beijing","Apps","Week 2","9","Just right",
,,,,,,,,,,,,,"1020","Beijing","Apps","Week 2","8","Just right",
,,,,,,,,,,,,,"1021","Beijing","Apps","Week 2","8","A little too fast",
,,,,,,,,,,,,,"1022","Beijing","Apps","Week 2","10","Just right",
,,,,,,,,,,,,,"1023","Beijing","Apps","Week 2","8","Just right",
,,,,,,,,,,,,,"1024","Beijing","Apps","Week 2","10","Just right",
,,,,,,,,,,,,,"1025","Beijing","Apps","Week 2","9","Just right",
,,,,,,,,,,,,,"1026","Beijing","Apps","Week 2","9","A little too fast",
,,,,,,,,,,,,,"1027","Beijing","Apps","Week 2","10","A little too slow",
,,,,,,,,,,,,,"1028","Beijing","Apps","Week 2","10","A little too fast",
,,,,,,,,,,,,,"1029","Beijing","Apps","Week 2","8","A little too fast",
,,,,,,,,,,,,,"1030","Beijing","Apps","Week 2","8","Just right",
,,,,,,,,,,,,,"1031","Beijing","Apps","Week 2","10","Just right",
,,,,,,,,,,,,,"1032","Beijing","Apps","Week 2","9","Just right",
,,,,,,,,,,,,,"1033","Tokyo","Apps","Week 1","9","Just right",
,,,,,,,,,,,,,"1034","Tokyo","Apps","Week 1","4","A little too fast",
,,,,,,,,,,,,,"1035","Tokyo","Apps","Week 1","8","A little too fast",
,,,,,,,,,,,,,"1036","Tokyo","Apps","Week 1","9","Just right",
,,,,,,,,,,,,,"1037","Tokyo","Apps","Week 1","5","A little too fast",
,,,,,,,,,,,,,"1038","Redwood City","Apps","Week 6","7","Just right",
,,,,,,,,,,,,,"1039","San Francisco","VR","Week 6","9","Just right",
,,,,,,,,,,,,,"1040","San Francisco","VR","Week 6","10","Just right",
,,,,,,,,,,,,,"1041","Washington DC","Apps","Week 5","7","Just right",
,,,,,,,,,,,,,"1042","Washington DC","Apps","Week 5","10","Just right",
,,,,,,,,,,,,,"1043","Washington DC","Apps, Explorer","Week 5","9","A little too fast",
,,,,,,,,,,,,,"1044","San Francisco","VR","Week 6","10","Just right",
,,,,,,,,,,,,,"1045","Redwood City","Apps","Week 6","7","Just right",
,,,,,,,,,,,,,"1046","Redwood City","Apps","Week 6","10","Just right",
,,,,,,,,,,,,,"1047","Redwood City","Apps","Week 6","6","Just right",
,,,,,,,,,,,,,"1048","Redwood City","Apps","Week 6","8","Just right",
,,,,,,,,,,,,,"1049","Redwood City","Apps","Week 6","9","A little too fast",
,,,,,,,,,,,,,"1050","Redwood City","Apps","Week 6","9","Just right",
,,,,,,,,,,,,,"1051","Washington DC","Apps","Week 5","8","A little too slow",
,,,,,,,,,,,,,"1052","New York City","Games","Week 4","10","Just right",
,,,,,,,,,,,,,"1053","New York City","Apps","Week 4","10","A little too slow",
,,,,,,,,,,,,,"1054","New York City","Games","Week 4","10","Just right",
,,,,,,,,,,,,,"1055","New York City","Games","Week 4","9","A little too slow",
,,,,,,,,,,,,,"1056","New York City","Apps","Week 4","4","A little too fast",
,,,,,,,,,,,,,"1057","New York City","Apps","Week 4","8","Just right",
,,,,,,,,,,,,,"1058","New York City","Apps","Week 4","7","Just right",
,,,,,,,,,,,,,"1059","New York City","Apps","Week 4","8","Just right",
,,,,,,,,,,,,,"1060","New York City","Apps","Week 4","8","Just right",
,,,,,,,,,,,,,"1061","New York City","Apps","Week 4","8","Just right",
,,,,,,,,,,,,,"1062","New York City","Games","Week 4","6","Just right",
,,,,,,,,,,,,,"1063","New York City","Apps","Week 4","8","Just right",
,,,,,,,,,,,,,"1064","New York City","Apps","Week 4","7","Just right",
,,,,,,,,,,,,,"1065","New York City","Games","Week 4","9","Just right",
,,,,,,,,,,,,,"1066","New York City","Apps","Week 4","9","Just right",
,,,,,,,,,,,,,"1067","New York City","Apps, Explorer","Week 4","8","Just right",
,,,,,,,,,,,,,"1068","New York City","Apps","Week 4","9","Just right",
,,,,,,,,,,,,,"1069","New York City","Apps","Week 4","10","Just right",
,,,,,,,,,,,,,"1070","New York City","Apps, Explorer","Week 4","7","Way too fast",
,,,,,,,,,,,,,"1071","New York City","Apps","Week 4","9","A little too fast",
,,,,,,,,,,,,,"1072","New York City","Apps","Week 4","8","Just right",
,,,,,,,,,,,,,"1073","New York City","Games","Week 4","10","Just right",
,,,,,,,,,,,,,"1074","New York City","Apps","Week 4","9","Just right",
,,,,,,,,,,,,,"1075","New York City","Apps","Week 4","9","Just right",
,,,,,,,,,,,,,"1076","New York City","Games, Explorer","Week 4","8","Just right",
,,,,,,,,,,,,,"1077","New York City","Apps","Week 4","8","Just right",
,,,,,,,,,,,,,"1078","New York City","Games, Explorer","Week 4","10","Just right",
,,,,,,,,,,,,,"1079","New York City","Games, Explorer","Week 4","10","Just right",
,,,,,,,,,,,,,"1080","New York City","Apps","Week 4","7","Just right",
,,,,,,,,,,,,,"1081","Santa Clara","Apps","Week 6","10","A little too fast",
,,,,,,,,,,,,,"1082","Santa Clara","Apps","Week 6","8","Just right",
,,,,,,,,,,,,,"1083","Chicago","Apps","Week 6","8","Just right",
,,,,,,,,,,,,,"1084","Chicago","Apps","Week 6","9","A little too fast",
,,,,,,,,,,,,,"1085","Chicago","Apps","Week 6","6","Way too fast",
,,,,,,,,,,,,,"1086","Chicago","Apps","Week 6","10","Just right",
,,,,,,,,,,,,,"1087","Chicago","Apps, Explorer","Week 6","7","A little too fast",
,,,,,,,,,,,,,"1088","Chicago","Apps, Explorer","Week 6","7","Just right",
,,,,,,,,,,,,,"1089","New York City","Games, Explorer","Week 4","9","Just right",
,,,,,,,,,,,,,"1090","Los Angeles","Apps","Week 6","9","Just right",
,,,,,,,,,,,,,"1091","Los Angeles","Apps","Week 6","8","Just right",
,,,,,,,,,,,,,"1092","San Francisco","Games","Week 6","8","Just right",
,,,,,,,,,,,,,"1093","San Francisco","Games","Week 6","8","Just right",
,,,,,,,,,,,,,"1094","Los Angeles","Apps","Week 6","10","Just right",
,,,,,,,,,,,,,"1095","San Francisco","Games","Week 6","10","Just right",
,,,,,,,,,,,,,"1096","San Francisco","Apps","Week 6","10","A little too fast",
,,,,,,,,,,,,,"1097","Los Angeles","Apps","Week 6","7","Just right",
,,,,,,,,,,,,,"1098","Los Angeles","Apps","Week 6","10","Just right",
,,,,,,,,,,,,,"1099","San Francisco","Apps","Week 6","7","Just right",
,,,,,,,,,,,,,"1100","San Francisco","Apps, Explorer","Week 6","9","Just right",
,,,,,,,,,,,,,"1101","San Francisco","Apps","Week 6","10","Just right",
,,,,,,,,,,,,,"1102","Los Angeles","Apps","Week 6","10","Just right",
,,,,,,,,,,,,,"1103","Los Angeles","Games","Week 6","9","Just right",
,,,,,,,,,,,,,"1104","Los Angeles","Apps","Week 6","9","Just right",
,,,,,,,,,,,,,"1105","San Francisco","Apps","Week 6","9","Just right",
,,,,,,,,,,,,,"1106","San Francisco","Apps, Explorer","Week 6","8","Just right",
,,,,,,,,,,,,,"1107","San Francisco","Apps","Week 6","10","Just right",
,,,,,,,,,,,,,"1108","San Francisco","Apps","Week 6","10","Just right",
,,,,,,,,,,,,,"1109","San Francisco","Apps, Explorer","Week 6","8","Just right",
,,,,,,,,,,,,,"1110","San Francisco","Apps","Week 6","9","Just right",
,,,,,,,,,,,,,"1111","San Francisco","VR","Week 6","10","Just right",
,,,,,,,,,,,,,"1112","San Francisco","Apps","Week 6","8","Just right",
,,,,,,,,,,,,,"1113","San Francisco","Apps","Week 6","8","A little too slow",
,,,,,,,,,,,,,"1114","Santa Clara","Apps","Week 6","8","Just right",
,,,,,,,,,,,,,"1115","Santa Clara","Games","Week 6","8","Just right",
,,,,,,,,,,,,,"1116","Santa Clara","Games","Week 6","7","A little too fast",
,,,,,,,,,,,,,"1117","Santa Clara","Apps","Week 6","9","Just right",
,,,,,,,,,,,,,"1118","Santa Clara","Apps","Week 6","9","Just right",
,,,,,,,,,,,,,"1119","Santa Clara","Apps, Explorer","Week 6","9","Just right",
,,,,,,,,,,,,,"1120","Santa Clara","Games","Week 6","8","Just right",
,,,,,,,,,,,,,"1121","Santa Clara","Apps, Explorer","Week 6","5","Just right",
,,,,,,,,,,,,,"1122","Los Angeles","Games","Week 6","9","Just right",
,,,,,,,,,,,,,"1123","San Francisco","Apps","Week 6","10","Just right",
,,,,,,,,,,,,,"1124","Los Angeles","Games","Week 6","8","Just right",
,,,,,,,,,,,,,"1125","Santa Clara","Apps","Week 6","9","A little too fast",
,,,,,,,,,,,,,"1126","Santa Clara","Apps","Week 6","10","Just right",
,,,,,,,,,,,,,"1127","Santa Clara","Games","Week 6","10","Just right",
,,,,,,,,,,,,,"1128","Santa Clara","Games","Week 6","10","Just right",
,,,,,,,,,,,,,"1129","Santa Clara","Apps","Week 6","9","A little too fast",
,,,,,,,,,,,,,"1130","San Francisco","Apps, Explorer","Week 6","9","Just right",
,,,,,,,,,,,,,"1131","Santa Clara","Games","Week 6","9","Just right",
,,,,,,,,,,,,,"1132","San Francisco","VR","Week 6","10","Just right",
,,,,,,,,,,,,,"1133","Los Angeles","Apps","Week 6","7","Just right",
,,,,,,,,,,,,,"1134","San Francisco","Apps","Week 6","9","Just right",
,,,,,,,,,,,,,"1135","Chicago","Apps","Week 6","9","Just right",
,,,,,,,,,,,,,"1136","New York City","Apps","Week 4","10","Just right",
,,,,,,,,,,,,,"1137","San Francisco","Apps, Explorer","Week 6","8","Just right",
,,,,,,,,,,,,,"1138","San Francisco","Apps","Week 6","7","Just right",
,,,,,,,,,,,,,"1139","San Francisco","Apps","Week 6","8","Just right",
,,,,,,,,,,,,,"1140","Oakland","Apps","Week 6","9","Just right",
,,,,,,,,,,,,,"1141","San Francisco","Games","Week 6","9","Just right",
,,,,,,,,,,,,,"1142","Tokyo","Apps","Week 1","10","Just right",
,,,,,,,,,,,,,"1143","Santa Clara","Apps","Week 6","8","Just right",
,,,,,,,,,,,,,"1144","Santa Clara","Apps","Week 6","7","A little too fast",
,,,,,,,,,,,,,"1145","","","Week 1","9","Just right",
,,,,,,,,,,,,,"1146","Tokyo","Apps","Week 1","9","Just right",
,,,,,,,,,,,,,"1147","","","Week 1","9","Just right",
,,,,,,,,,,,,,"1148","Tokyo","Apps","Week 1","8","A little too slow",
,,,,,,,,,,,,,"1149","","","Week 1","8","Just right",
,,,,,,,,,,,,,"1150","Tokyo","Apps","Week 1","10","A little too fast",
,,,,,,,,,,,,,"1151","","","Week 1","9","A little too fast",
,,,,,,,,,,,,,"1152","San Francisco","Apps","Week 6","8","Just right",
,,,,,,,,,,,,,"1153","New York City","Apps","Week 4","5","Just right",
,,,,,,,,,,,,,"1154","Tokyo","Apps","Week 1","9","Just right",
,,,,,,,,,,,,,"1155","","","Week 1","10","Just right",
,,,,,,,,,,,,,"1156","Tokyo","Apps","Week 1","8","Just right",
,,,,,,,,,,,,,"1157","Tokyo","Apps","Week 1","4","A little too slow",
,,,,,,,,,,,,,"1158","Tokyo","Apps","Week 1","7","Just right",
,,,,,,,,,,,,,"1159","Tokyo","Apps","Week 1","7","A little too fast",
,,,,,,,,,,,,,"1160","San Francisco","Apps","Week 6","2","A little too fast",
,,,,,,,,,,,,,"1162","Tokyo","Apps","Week 1","10","Just right",
,,,,,,,,,,,,,"1163","Tokyo","Apps","Week 1","10","Just right",
,,,,,,,,,,,,,"1164","","","Week 1","9","Just right",
,,,,,,,,,,,,,"1165","","","Week 2","10","Just right",
,,,,,,,,,,,,,"1166","Tokyo","Apps","Week 1","8","A little too fast",
,,,,,,,,,,,,,"1167","Los Angeles","Apps","Week 6","8","Just right",
,,,,,,,,,,,,,"1168","Tokyo","Apps","Week 1","8","Just right",
,,,,,,,,,,,,,"1170","Tokyo","Apps","Week 1","8","A little too fast",
,,,,,,,,,,,,,"1171","Tokyo","Apps","Week 1","10","Just right",
,,,,,,,,,,,,,"1172","Tokyo","Apps","Week 1","10","Just right",
,,,,,,,,,,,,,"1173","Tokyo","Apps","Week 1","7","A little too fast",
,,,,,,,,,,,,,"1174","Tokyo","Apps","Week 1","10","Just right",
,,,,,,,,,,,,,"1175","Tokyo","Apps","Week 1","10","Just right",
,,,,,,,,,,,,,"1176","Tokyo","Apps","Week 1","8","Just right",
,,,,,,,,,,,,,"1177","New York City","Apps, Explorer","Week 4","5","A little too fast",
,,,,,,,,,,,,,"1178","New York City","Apps","Week 4","10","Just right",
,,,,,,,,,,,,,"1179","New York City","Apps","Week 4","8","Just right",
,,,,,,,,,,,,,"1180","New York City","Apps, Explorer","Week 4","8","Just right",
,,,,,,,,,,,,,"1181","New York City","Apps","Week 4","5","Just right",
,,,,,,,,,,,,,"1182","New York City","Apps, Explorer","Week 4","8","Just right",
,,,,,,,,,,,,,"1183","New York City","Games","Week 4","9","Just right",
,,,,,,,,,,,,,"1184","New York City","Apps, Explorer","Week 4","8","A little too fast",
,,,,,,,,,,,,,"1185","","","Week 4","7","Just right",
,,,,,,,,,,,,,"1186","","","Week 4","10","Just right",
,,,,,,,,,,,,,"1187","New York City","Apps, Explorer","Week 4","10","Just right",
,,,,,,,,,,,,,"1188","New York City","Apps","Week 4","9","Just right",
,,,,,,,,,,,,,"1189","New York City","Apps","Week 4","6","A little too fast",
,,,,,,,,,,,,,"1190","Chicago","Apps, Explorer","Week 6","9","A little too fast",
,,,,,,,,,,,,,"1191","New York City","Apps","Week 4","9","Just right",
,,,,,,,,,,,,,"1192","New York City","Apps","Week 4","10","Just right",
,,,,,,,,,,,,,"1193","Chicago","Apps","Week 6","10","A little too fast",
,,,,,,,,,,,,,"1194","Chicago","Apps","Week 6","9","Just right",
,,,,,,,,,,,,,"1195","Santa Clara","Apps","Week 6","10","Just right",
,,,,,,,,,,,,,"1196","Santa Clara","Games, Explorer","Week 6","8","Just right",
,,,,,,,,,,,,,"1197","Santa Clara","Apps, Explorer","Week 6","10","Just right",
,,,,,,,,,,,,,"1198","Oakland","Apps, Explorer","Week 6","10","Just right",
,,,,,,,,,,,,,"1199","Oakland","Apps","Week 6","9","Just right",
,,,,,,,,,,,,,"1200","Santa Clara","Games, Explorer","Week 6","10","A little too fast",
,,,,,,,,,,,,,"1201","Oakland","Apps","Week 6","9","Just right",
,,,,,,,,,,,,,"1202","","","Week 4","7","Way too slow",
,,,,,,,,,,,,,"1203","San Francisco","Apps","Week 6","3","Just right",
,,,,,,,,,,,,,"1204","Santa Clara","Apps","Week 6","9","Just right",
,,,,,,,,,,,,,"1206","Santa Clara","Apps","Week 6","8","Just right",
,,,,,,,,,,,,,"1207","Santa Clara","Apps","Week 6","10","Just right",
,,,,,,,,,,,,,"1208","Tokyo","Apps","Week 1","10","A little too fast",
,,,,,,,,,,,,,"1209","New York City","Apps","Week 4","6","Just right",
,,,,,,,,,,,,,"1210","New York City","Games","Week 4","9","Just right",
,,,,,,,,,,,,,"1211","Santa Clara","Apps","Week 6","8","Just right",
,,,,,,,,,,,,,"1212","Santa Clara","Apps, Explorer","Week 6","8","Just right",
,,,,,,,,,,,,,"1213","San Francisco","Apps, Explorer","Week 6","9","Just right",
,,,,,,,,,,,,,"1214","Tokyo","Apps","Week 2","10","Just right",
,,,,,,,,,,,,,"1215","Tokyo","Apps","Week 2","7","A little too fast",
,,,,,,,,,,,,,"1216","Tokyo","Apps","Week 2","8","A little too fast",
,,,,,,,,,,,,,"1217","Tokyo","Apps","Week 2","6","Just right",
,,,,,,,,,,,,,"1218","Tokyo","Apps","Week 2","9","Just right",
,,,,,,,,,,,,,"1219","Tokyo","Apps","Week 2","10","Just right",
,,,,,,,,,,,,,"1220","Tokyo","Apps","Week 2","7","Just right",
,,,,,,,,,,,,,"1221","Tokyo","Apps","Week 2","10","Just right",
,,,,,,,,,,,,,"1222","Tokyo","Apps","Week 2","9","A little too fast",
,,,,,,,,,,,,,"1223","Tokyo","Apps","Week 2","3","A little too fast",
,,,,,,,,,,,,,"1224","","","Week 2","7","A little too fast",
,,,,,,,,,,,,,"1225","Tokyo","Apps","Week 2","6","A little too fast",
,,,,,,,,,,,,,"1226","Tokyo","Apps","Week 2","9","Just right",
,,,,,,,,,,,,,"1227","Tokyo","Apps","Week 2","10","Just right",
,,,,,,,,,,,,,"1228","Tokyo","Apps","Week 2","10","Just right",
,,,,,,,,,,,,,"1229","Tokyo","Apps","Week 2","10","A little too slow",
,,,,,,,,,,,,,"1230","Tokyo","Apps","Week 2","8","A little too fast",
,,,,,,,,,,,,,"1231","Tokyo","Apps","Week 2","7","A little too fast",
,,,,,,,,,,,,,"1232","Tokyo","Apps","Week 2","10","Just right",
,,,,,,,,,,,,,"1233","","","Week 2","10","Way too fast",
,,,,,,,,,,,,,"1234","Tokyo","Apps","Week 2","7","Just right",
,,,,,,,,,,,,,"1235","","","Week 3","10","Just right",
,,,,,,,,,,,,,"1236","Tokyo","Apps","Week 2","8","A little too fast",
,,,,,,,,,,,,,"1237","Tokyo","Apps","Week 2","7","Just right",
,,,,,,,,,,,,,"1238","Tokyo","Apps","Week 2","8","A little too fast",
,,,,,,,,,,,,,"1239","Tokyo","Apps","Week 2","10","A little too fast",
,,,,,,,,,,,,,"1240","Tokyo","Apps","Week 2","7","Way too fast",
,,,,,,,,,,,,,"1241","Tokyo","Apps","Week 2","5","Just right",
,,,,,,,,,,,,,"1242","Tokyo","Apps","Week 2","10","Just right",
,,,,,,,,,,,,,"1243","San Francisco","VR","Week 7","7","A little too fast",
,,,,,,,,,,,,,"1244","San Francisco","VR","Week 7","10","Just right",
,,,,,,,,,,,,,"1245","San Francisco","VR","Week 7","10","A little too fast",
,,,,,,,,,,,,,"1246","San Francisco","VR","Week 7","8","Just right",
,,,,,,,,,,,,,"1247","San Francisco","VR","Week 7","10","Just right",
,,,,,,,,,,,,,"1248","San Francisco","VR","Week 7","10","Just right",
,,,,,,,,,,,,,"1249","San Francisco","VR","Week 7","9","Just right",
,,,,,,,,,,,,,"1250","Washington DC","Apps, Explorer","Week 6","8","A little too fast",
,,,,,,,,,,,,,"1251","Washington DC","Apps","Week 6","8","Just right",
,,,,,,,,,,,,,"1252","Washington DC","Apps","Week 6","9","A little too slow",
,,,,,,,,,,,,,"1253","Washington DC","Apps, Explorer","Week 6","7","Just right",
,,,,,,,,,,,,,"1254","Washington DC","Apps, Explorer","Week 6","7","A little too fast",
